location,name,landmark_id,landmark_address,description,detailed_description,image,latitude,longitude,rating,review,landmark_type
Amsterdam,Laadpaal Osdorperplein,58902ed3-2ae0-424e-8a59-3bbb50bfa9e6,,,,,52.36006,4.804791,,,Rest Area
Amsterdam,Bus 192 Halte Osdorpplein,56d5d6f4-d533-488d-a2ba-6715de762fd4,,,,,52.361328,4.807038,,,Moving Target
Amsterdam,Tramhalte Ruimzicht,8d6aab6b-f7ee-4042-b4bd-eee8ed529e5f,Tram 17,,,,52.35981817,4.80726132,,,Light Rail
Amsterdam,ANWB Winkel,de518b3e-2707-4b55-9ed9-b0a1007beb7b,Osdorpplein 885,,,,52.358032,4.80552,,,General Travel
Amsterdam,Bushalte Ruimzicht,dc320a77-02c2-4f48-a8bc-c51acb474235,,,,,52.35973023,4.807527328,,,Bus Station
Amsterdam,Bus 61 Slotervaart - Sloterdijk,d1582100-8e38-4270-8bf9-d35a775778ca,Moving Target!,,,,52.35226637,4.808812531,,,Bus Line
Amsterdam,Bus 19 Sloterdijk - Lelylaan,9f9c18b5-d3a2-4c93-9a1f-17c0c535f452,Moving Target!,,,,52.35955096,4.80746859,,,Bus Line
Amsterdam,Bushalte Maaseikpad,dd6dc14b-3699-4e08-8ba3-c4415bac931b,,,,,52.356879,4.809211,,,Bus Line
Amsterdam,Tram 2 Nieuw Sloten - Amsterdam Centraal,c92cb10d-c29a-455d-938f-1ed006d87261,Moving Target!,,,,52.344843,4.804069529,,,Light Rail
Amsterdam,Tramhalte Oudenaardeplantsoen,783e5404-956c-455c-bf71-a7b2e8652ffa,,,,,52.345708,4.804194,,,Light Rail
Amsterdam,Halte Brusselsingel,4af21a3d-bdd8-4910-8e93-58b1e78c677e,,,,,52.34520645,4.802069445,,,Bus Line
Amsterdam,ACM Verhuur,0395835b-6de4-4d1a-b5f0-efc3d49e49d3,,,,,52.353922,4.810868,,,Rental Car Location
Amsterdam,Tramhalte Kasterleepark,f1f82aa8-c99b-46ec-9183-861b93d93048,,,,,52.34638999,4.810613572,,,Light Rail
Amsterdam,Bushalte Westmallepad,23783a14-d60a-4851-a585-5746fa8c4ecc,Laan van Vlaanderen,,,,52.347168,4.805794,,,Bus Line
Amsterdam,Badhoevelaan badhoevedorp,6ef62b8b-e62b-4db2-905f-bbaadf6980ae,Badhoevelaan,,,,52.3433,4.798229,,,Bus Line
Amsterdam,Berlaarstraat,2dc6195a-bd8e-4e90-9b2b-ff7f68d7a2fe,,,,,52.34663588,4.807698241,,,Road
Amsterdam,Eddie's Pimpin' Ride,ba47cc46-dd95-46cc-a675-2cfe41e430bc,J. De Koostraat,,,,52.353988,4.810724,,,Moving Target
Amsterdam,Gate F4,96009389-8116-4fac-ae55-80d3f37d6993,,,,,52.34265072,4.80523576,,,Airport Gate
Amsterdam,Nog Steeds Snoeren Langs De Weg.....,7c7890d7-a946-49cb-b20d-f04a19eb7376,,,,,52.34162903,4.81001091,,,General Travel
Amsterdam,Westhaven Garage 2,62d4a8a1-d3de-47ee-a0c8-72121e2e4787,,,,,52.41423646,4.813066618,,,Boat or Ferry
Amsterdam,koperen ploeg,cd0f4637-e52a-449b-bf04-f316cf0b512d,,,,,52.41231922,4.811729097,,,Pier
Amsterdam,AMT,ae3d24b1-bc6b-45a4-b5a7-4e507990ae78,,,,,52.40501046,4.816434,,,Boat or Ferry
Amsterdam,Seineweg,6b7c7c2a-69b7-447d-a392-9a32887fd2c7,,,,,52.39150823,4.81906941,,,Road
Amsterdam,Tanker Naduah,6cc6e15e-b494-4f36-b99e-6ac28a1552f1,,,,,52.40080451,4.819337101,,,Boat or Ferry
Amsterdam,Intercity Deventer - Enkhuizen,94c41723-8566-4291-be48-02d977cdfb80,,,,,52.396394,4.819503,,,Moving Target
Amsterdam,Sprinter Amsterdam Sloterdijk Haarlem,f60bbed7-27f9-4b90-bbc3-77d4d26f0aa6,,,,,52.3886978,4.813506674,,,Train
Amsterdam,Intercity Zandvoort aan Zee - Amsterdam Centraal,060434f5-d7ec-402d-8925-921bf448a32a,,,,,52.38960726,4.814074844,,,Train
Amsterdam,Trein naar Enkhuizen,8aa34f90-542b-4fcf-8993-54019f6e2ca7,,,,,52.39015725,4.816061813,,,Moving Target
Amsterdam,zaandam bus,d6b03e88-8673-450a-9a43-290ef7cfc24b,,,,,52.39086151,4.818126202,,,Bus Station
Amsterdam,Burgemeester Van leewenlaan,42035ea4-d059-4691-8fbf-f5f94192f7ef,,,,,52.376494,4.811703,,,Light Rail
Amsterdam,Bus 21 richting Centrum,09a9dc97-ffa8-40ee-ae1a-59941894d281,,,,,52.38322609,4.814960738,,,Bus Line
Amsterdam,Burgermeester Roellstraat,39317838-5325-49f1-ac15-208a5a8e591c,,,,,52.37659473,4.810080528,,,Road
Amsterdam,Tram 7 Sloterpark - Flevopark,72036704-aebb-4955-913d-7124f18541fe,Moving Target!,,,,52.37283509,4.818964005,,,Light Rail
Amsterdam,Tram 14 Sloterpark - Flevopark,080f0fac-b802-45d2-a8f1-d15ffc049e14,Moving Target!,,,,52.37291369,4.819049835,,,Light Rail
Amsterdam,Tramhalte Slotermeerlaan,6d828a20-761e-4362-a4fd-1f00bca0c197,,,,,52.375549,4.819632,,,Light Rail
Amsterdam,Tramhalte Lijn 7/14 Sloterpark,09db54e8-15da-4143-b0c2-5ea254091ac4,,,,,52.37303,4.818865,,,Light Rail
Amsterdam,Bushalte Piet Wiedijkstraat,1f987244-84f9-4b83-8ff0-3734acd60080,,,,,52.35735337,4.815042918,,,Bus Station
Amsterdam,Tramhalte Piet Wiedijkstraat,20b094fe-ea8e-44b2-be86-5dcf16c0adf7,,,,,52.357321,4.814631,,,Subway
Amsterdam,Bushalte Maaseikpad,eefbd7b5-9238-4b06-b4ae-4a42c665fa09,,,,,52.36158454,4.816028523,,,Bus Station
Amsterdam,F. thomasstraat,12971976-ec6e-4e0a-8089-6c3202ecccca,,,,,52.3565858,4.814314042,,,Road
Amsterdam,Tram Halte Meer en Vaart,109fa85e-a5c2-45a0-9001-9f012a180800,Osdorp,,,,52.3541323,4.8138115,,,Light Rail
Amsterdam,Wannepad,d8e6b763-27c0-4903-a822-07039e609124,Wannepad,,,,52.3435912,4.816611106,,,Road
Amsterdam,Feija's vroem Vroem,c12166b8-c5d9-40be-99e9-6eed70ea2967,,,,,52.34738541,4.811960697,,,Moving Target
Amsterdam,Sint Truidenstraat,9cd787b6-efad-4dcf-ba51-d943bfdbe016,,,,,52.3434288,4.812470366,,,Road
Amsterdam,Bushalte Hageland,f9d8f964-d2c7-486f-b673-f61ab2a3098e,,,,,52.345109,4.812582,,,Bus Line
Amsterdam,Bushalte Antwerpenbaan,d5d27fbd-0fc2-42a8-90a5-a1b31c8da5a3,Laan van Vlaanderen,,,,52.34590896,4.81600011,,,Bus Station
Amsterdam,Plesmanlaan,288064fd-c1bd-47c4-aab4-4feeec61d028,Plesmanlaan,,,,52.350116,4.815657,,,Road
Amsterdam,Halte antwerpenbaan bus 195/95,f88fa59c-891c-4995-bb06-5b24a47c5377,Laan van Vlaanderen,,,,52.34585842,4.812682487,,,Bus Station
Amsterdam,Halte Antwerpenbaan,12c77a4b-c504-48a2-b587-2d9253d442fa,antwerpenbaan,,,,52.34614644,4.81607842,,,Bus Line
Amsterdam,"A4 (1, Sloten)",aecf5a99-0dc3-4535-8ebd-85732fe039fe,Rijksweg A4,,,,52.33806617,4.813427925,,,Road
Amsterdam,Bastenakenstraat,bdfefcdd-bdf3-46ec-a35b-8634771b9ea1,,,,,52.3429645,4.813035501,,,Road
Amsterdam,Luiksingel,24dd6e9b-3a30-4dc6-9cd7-a1cf4a5ae883,,,,,52.3429788,4.813602753,,,Road
Amsterdam,Thalys Train 9310 Amsterdam - Paris,9a8c778e-2bd1-4a1b-8072-b08cbec6230f,,,,,52.336951,4.809304,,,Moving Target
Amsterdam,Anderlechtlaan,a683d43c-26e8-4017-ad74-a15984583efc,,,,,52.34293535,4.812360013,,,Road
Amsterdam,Trein Amsterdam-rotterdam,e00a076b-0917-4d40-be43-3400bedee1e8,,,,,52.33856738,4.816372437,,,Train
Amsterdam,Intercity Schiphol - Maastricht,9e3b0e92-1bf2-4c7f-bb8d-482353920e2a,,,,,52.3340403,4.8050456,,,Moving Target
Amsterdam,Laan Van Vlaanderen,2356f187-c048-4afb-ae34-ce8503cb6938,,,,,52.34299783,4.811704123,,,Road
Amsterdam,A10 Afslag S107,134713e5-af5f-4075-b577-2bb0b1f4692d,,,,,52.33417268,4.804331704,,,Road
Amsterdam,Trein Naar Purmerend,9ff69019-02b8-4d35-a851-05f19de8e50b,,,,,52.33832408,4.815825355,,,Train
Amsterdam,Bushalte Sloterweg 865,47093fa2-882c-4453-9d31-53ba818d23c5,Sloterweg,,,,52.34185489,4.816213924,,,Bus Line
Amsterdam,Sloterweg,034e5ea0-1582-4501-a9f7-a9f24b72315e,,,,,52.34175209,4.813368161,,,Road
Amsterdam,Lvnl Riekerpolder,b963b830-c795-4b5b-b26a-3fe5a19e8e94,,,,,52.33330105,4.806443709,,,Airport Terminal
Amsterdam,A10 Afslag Slotervaart 1 s 107,b6d800c9-4d73-48b1-b6ed-7925fa071a38,,,,,52.33852307,4.816258881,,,Road
Amsterdam,Veerpont Nieuwe Meer,68e122bf-249b-410b-8547-e9f24b522f2f,Anton Schleperspad 10,,,,52.334523,4.81469555,,,Boat or Ferry
Amsterdam,Intercity Leiden Centraal - Schiphol,8d50ff8a-4c88-4f1d-a31c-50d4800819be,Moving Target!,,,,52.33786212,4.813997927,,,Train
Amsterdam,Allure (van Wijk 550),ca19d1ce-ab4e-4518-8971-6713276f0b7a,,,,,52.329022,4.816663,,,Pier
Amsterdam,Veerpont Nieuwe Meer,617120f5-3e6b-474f-95b9-f92ab4ace15c,,,,,52.32968847,4.821430506,,,Boat or Ferry
Amsterdam,Heverleestraat,e43db55d-0776-4702-b34d-741698f5f0e7,,,,,52.34282444,4.811965916,,,Road
Amsterdam,Tienenpad,76a8c757-7b91-4cc8-a6ac-6ac48e7fcb39,,,,,52.34321675,4.813734211,,,Road
Amsterdam,Helena Pontje,d193e8d3-751f-4143-8880-95c1a367b1a4,,,,,52.329267,4.821171,,,Boat or Ferry
Amsterdam,Pont Hemweg,4f5515c3-0908-4ff3-b152-39b72476836d,1042AM Amsterdam,,,,52.41870025,4.826829228,,,Boat or Ferry
Amsterdam,Rijkspont 5 Zaandam,4c8679c4-87ff-46b1-8c25-541c53285214,Hemkade Zaandam,,,,52.41823343,4.826932875,,,Boat or Ferry
Amsterdam,Noordzee Kanaal,d872de56-26c2-47a7-aa38-aa807d9c455f,Zaandam,,,,52.42067646,4.826731315,,,Boat or Ferry
Amsterdam,hempond,58ed98bc-2184-46cf-b71b-ab72f7bde1c5,,,,,52.41933387,4.827178115,,,Boat or Ferry
Amsterdam,Bushalte Hempontplein,cc0d6190-3da7-4053-9ea3-2687afd7a7da,Hemweg 177,,,,52.41796553,4.8262918,,,Bus Line
Amsterdam,Rijkspont 6,0c95d01f-65c8-49c2-bcfa-098d866ea8f7,Hemkade,,,,52.41891512,4.82660042,,,Boat or Ferry
Amsterdam,Rijkspont 7 Zaandam,92d75a12-8e1a-4652-b5cf-12f505f4fc9f,Hemkade Zaandam,,,,52.4182838,4.826733267,,,Boat or Ferry
Amsterdam,Fietspad Nieuwe Hemweg,4988a865-85b4-4469-bed6-b437ab48c8c5,,,,,52.41793871,4.827037454,,,Road
Amsterdam,Infra Spoor 5/6/7,b9c207f0-2ae2-4aa5-842b-289f64a40a88,,,,,52.41118278,4.828281447,,,Platform
Amsterdam,Sonthaven,fdb09209-eb10-4260-9d25-626d66bc5ab4,,,,,52.40582255,4.826946259,,,Boat or Ferry
Amsterdam,Basisweg,62dbf840-a318-4799-85ca-8262d0cdc35d,,,,,52.39323151,4.825662525,,,Road
Amsterdam,Ouke Baas Autoverhuur,6ec20a8a-6a39-4a5c-95c2-3101a23d0874,,,,,52.39124298,4.82422781,,,Rental Car Location
Amsterdam,Tram- en Bushalte Plein '40-'45,b5da06dc-c16e-4bb8-a9dc-505396559a00,Slotermeerlaan,,,,52.38125781,4.821324348,,,Bus Station
Amsterdam,Lijn 231 naar Sloterdijk,b66debd7-d1ff-456b-b6e5-b55677c54358,,,,,52.39043,4.81923,,,Bus Line
Amsterdam,NS-bus: Amsterdam Sloterdijk - Haarlem,6dc6479c-7b59-444a-8caf-e9220c1b5af2,,,,,52.38441217,4.818680535,,,Bus Line
Amsterdam,Bushalte oderweg,13ff6eec-1c61-4a48-b5c4-772bb567a304,,,,,52.39043,4.81923,,,Bus Station
Amsterdam,Bushalte oderweg,d4523b27-493e-43cd-8aca-ac7434dfb27a,,,,,52.39043,4.81923,,,Bus Station
Amsterdam,Trein naar Wormerveer.,d5b2382d-39e3-4f26-adf1-15aa5c3c4180,,,,,52.3897961,4.8213808,,,Train
Amsterdam,trein hoorn kersenboogerd - amsterdam centraal,ed2fb5ef-a832-4f59-91fd-9ca5dd225ad2,,,,,52.38618469,4.818375587,,,Train
Amsterdam,Bus 179 naar zwanenburg,98fcc3b4-c542-4e5f-b69f-43a433450c0a,,,,,52.38468152,4.819475553,,,Bus Line
Amsterdam,Burgemeester De Vlugtlaan,7e872cb0-0521-4f3e-8127-aafd59a0f744,,,,,52.38039501,4.827593217,,,Road
Amsterdam,bus 21 cs,b175981b-79e9-4474-934b-6cee16a9d238,,,,,52.3803604,4.828243412,,,Bus Line
Amsterdam,D-Reizen '40-'45,2f4909a1-e879-46e0-95de-436c137cfd15,Joop van Weezelhof 35,,,,52.380672,4.823972,,,General Travel
Amsterdam,Birrie's Bike,2f3c86f8-3093-4170-bfdb-9cca463c9be9,,,,,52.38045216,4.825176001,,,General Travel
Amsterdam,Buslijn 80 naar Haarlem,ef545d14-607b-4320-b2bc-17cf916f63f8,,,,,52.38070291,4.825923095,,,Bus Line
Amsterdam,Tramhalte Lod. v. Deysselstraat,924fefdd-fcf3-4187-849c-ce58a05a0c94,Lodewijk van Deysselstraat,,,,52.37984322,4.818094969,,,Light Rail
Amsterdam,"""de Pelikaan""",000ab640-3d2b-4f65-a20f-e455e8eda966,,,,,52.372967,4.823509,,,Boat or Ferry
Amsterdam,Budget schiphol Taxi,68ad37b1-96b3-4cda-8da8-c2ad63d246a1,Jan Cupidohof 1-III,,,,52.3740534,4.823942184,,,Taxi
Amsterdam,Tjoekie,c1f6ef38-db96-4edf-a12a-b4ebfb742277,,,,,52.35718,4.813015,,,Road
Amsterdam,Bushalte Hermitagelaan,a5c0accd-ae67-4d28-bdbe-12051aafe5d9,,,,,52.366683,4.827764,,,Bus Line
Amsterdam,emmanuel van meterenatraat,15305cea-3494-4eec-a60c-8f97386e2d5d,,,,,52.35980988,4.825371742,,,Road
Amsterdam,Op de rotonde,2bab7811-8859-48f7-9bb5-24446504a3bc,,,,,52.35925951,4.825360152,,,Road
Amsterdam,Flight Garuda 89 To Jakarta,ba65a402-e79a-4211-ba2b-8fe6bec4df00,,,,,52.354161,4.81226,,,Plane
Amsterdam,Tramhalte Johan Huizingalaan,0f97824e-ee44-4e8b-97bd-25b990f323dd,,,,,52.357826,4.82612,,,Light Rail
Amsterdam,Fietsen langs esso,c0094e09-dea6-4a5f-9de4-40b950937cf8,,,,,52.356309,4.824753,,,Road
Amsterdam,Bus 18 Slotervaart - Centraal Station,d3b31a14-c265-4c21-9f0b-b1e6ac6bb1de,Moving Target!,,,,52.34627269,4.823169708,,,Bus Line
Amsterdam,Slotervaartziekenhuis BV parkeerplaats Expeditie,104ab14f-da41-4662-bbf9-49d074efbf72,,,,,52.348717,4.827642,,,Road
Amsterdam,Johan huizingalaan halte bus 398 & tram 2,83662462-d7e7-483f-a84f-79e8f6beaf1f,,,,,52.34894242,4.827476273,,,Bus Station
Amsterdam,Bus 247 naar Schiphol,e788ab96-4621-43d3-9062-304230e630ba,,,,,52.346742,4.824357,,,Bus Line
Amsterdam,Tramhalte - Johan Huizingalaan,2d120e8c-6686-4791-8e91-84b71d123f5e,,,,,52.34976768,4.827477336,,,Light Rail
Amsterdam,Rieker Circle Line,d0e145ee-00c3-4f78-99f5-cf3737d09458,,,,,52.34264665,4.828590345,,,Bus Line
Amsterdam,Duke Ellingtonstraat,db1e607b-9a4d-4f91-b595-d42aa491d659,,,,,52.34433493,4.827170201,,,Road
Amsterdam,Train To Nijmegen,cc4a46e7-0a45-4841-98aa-e8a9cd1a7c28,on the way,,,,52.33839572,4.820298736,,,Train
Amsterdam,Bus Halte Slotervaart IBM,b1b58205-93ab-4bc0-959d-d3cb9a401bad,,,,,52.34072659,4.827412963,,,Bus Line
Amsterdam,train 9352 from Amsterdam Central to  Paris Nord,6bbae084-a6dd-402f-8ebe-1b01104ccc94,,,,,52.33857727,4.827669621,,,Moving Target
Amsterdam,Bus 145,c72220f3-ff3f-428d-9ff8-78ab3adeef97,Sloterweg,,,,52.34195877,4.825061126,,,Bus Line
Amsterdam,Bushalte L. Armstrongstraat,01949f37-ebc2-4345-9261-b49f337a3ea5,Sloterweg,,,,52.34414836,4.825657315,,,Bus Station
Amsterdam,Peugeot 508,8558b3c0-c110-4d93-8213-934f3041591e,,,,,52.34175726,4.821033202,,,Moving Target
Amsterdam,Trein Schiphol - Leiden,3af70807-0afe-4691-a180-ed982eca99ba,,,,,52.33838329,4.819934408,,,Train
Amsterdam,Sprinter Hoorn Kersenboogerd,affaa04e-8c75-4539-b3ba-6f2ef3e36c72,,,,,52.3386149,4.824737452,,,Train
Amsterdam,Bushalte Riekerpolder,18dbe37f-ea12-4276-9213-cce5d8d518f4,,,,,52.34025616,4.827953168,,,Bus Station
Amsterdam,Sprinter Schiphol - Almere Oostvaarders,f8f699cc-d65f-4bf4-b587-fbb874f88d1a,,,,,52.33848277,4.825850814,,,Train
Amsterdam,place2,ebfb4c13-9957-4d65-90b9-4eed5359f35d,,,,,52.34165944,4.825011302,,,Bus Line
Amsterdam,16:37 Apeldoorn,eef247af-9dc0-436e-b1a6-9baf7e246875,,,,,52.33836158,4.826140301,,,Train
Amsterdam,A4 richting Rotterdam,91c15f1d-9bd6-4b95-99cc-65ae36bb8bed,,,,,52.33887503,4.827886607,,,Road
Amsterdam,paulus mini car,58517400-ea32-4818-94f7-572fbf36b0f7,,,,,52.33880997,4.822113037,,,Moving Target
Amsterdam,Rangeerterrein Westhaven,4a93daac-e2f6-4bc2-a038-110f77bd29d2,,,,,52.40813171,4.831474696,,,Platform
Amsterdam,Infra Spoor 1/2,49fceb99-a301-4994-83e1-f2e3f0a1f32d,,,,,52.4085093,4.828882816,,,Platform
Amsterdam,VCK Travel,7c46a458-17c4-4463-9339-589f1f94e8a6,,,,,52.39721882,4.833067332,,,General Travel
Amsterdam,Sevenstar Yacht Transport,30f21d34-127f-4058-ac62-6d97ca784872,,,,,52.39765668,4.834917203,,,Boat or Ferry
Amsterdam,Op de grond van de trein naar Den Haag,6a0ebf61-04cd-4855-8e5b-add81030c65a,,,,,52.39254947,4.830371801,,,Train
Amsterdam,Trein amsterdam sloterdijk naar krommenie,2e043b9d-d5db-4c9c-800a-b5c4b6f05e9c,,,,,52.3913,4.83347,,,Moving Target
Amsterdam,Trein Amsterdam - Zandvoort,d3e42f3f-0ef2-4682-8a53-5d5882273974,,,,,52.38877097,4.833605986,,,Train
Amsterdam,Train to Den Haag,08c08cc2-ad12-432a-b178-6d095906d35e,,,,,52.3888181,4.829726096,,,Train
Amsterdam,Intercity Amsterdam Sloterdijk - Delft,5c832736-e5b9-4197-b146-98aec5b6f2bd,,,,,52.38850021,4.832766056,,,Moving Target
Amsterdam,Sprinter uitgeest rotterdam,1d118425-911e-45bb-b8d7-bd0d7d3f93c5,,,,,52.38993454,4.832611561,,,Train
Amsterdam,Westrandweg,d0f91c31-00fa-496b-b0fd-c2263a9aad0e,Basisweg 60,,,,52.39283519,4.83334123,,,Road
Amsterdam,Transformatorweg,2b61acaf-2053-431f-94a6-8288500a1b15,,,,,52.391604,4.833787,,,Road
Amsterdam,Pendelbus Dancevalley,1705f2f2-7a46-4835-aae6-15e16ae703d6,,,,,52.39187164,4.834041281,,,Boat or Ferry
Amsterdam,fietsenstalling SLOTERDIJK,ec525561-ebb2-40d3-9731-5d9517e8821a,,,,,52.38538361,4.832449913,,,Bike Rental / Bike Share
Amsterdam,NS bus naar Haarlem,c97eaf2d-fd58-48a4-a9d1-d5fa572f2eab,,,,,52.38695685,4.832852714,,,Bus Line
Amsterdam,Pendelbus Awakenings,83bef4fe-6106-4267-b29d-1e213338e6df,,,,,52.39281585,4.83443852,,,Bus Line
Amsterdam,Sprinter Hoorn Kersenbooger,3d50689f-2204-4dcb-9369-a7035ef383e5,Schiphol,,,,52.387624,4.834231,,,Train
Amsterdam,Trein Amsterdam Sloterdijk richting Vlissingen,bdb844b2-5528-43ce-b403-178057f7c4f0,,,,,52.39048,4.83539,,,Train
Amsterdam,Intercity Sloterdijk naar Schothorst,9cdda0cc-b9be-4db8-8a34-ad8bea016ecb,,,,,52.38910675,4.835192204,,,Moving Target
Amsterdam,Aic Auto,444f0609-86cc-4065-b959-17516b068bc6,,,,,52.379866,4.831034,,,Moving Target
Amsterdam,Reina Prinsen Geerlingsstraat,0fba594b-9f4c-44d5-a8bf-366652968e02,,,,,52.37873322,4.833003172,,,Road
Amsterdam,Train To centraal Statoon,64744a10-98e5-4ba9-9cef-fde15e99fb2d,,,,,52.375105,4.83612,,,Train
Amsterdam,Slotermeerschutsluis,b5a252cb-a6b2-4a20-9601-96eb7e8f9611,,,,,52.37643098,4.833490042,,,Pier
Amsterdam,Intercity Amsterdam-Leiden,a177971d-4300-42c9-990a-d284e4e0ddf0,,,,,52.37645306,4.835698894,,,Train
Amsterdam,Trein Van Hoorn naar Schiphol,c50402d0-41a2-4b56-b811-b301d16e07a4,,,,,52.38052738,4.834428199,,,Train
Amsterdam,Tramhalte Geuzenveld,19210b50-72fe-499f-937b-db6b3289ab59,,,,,52.3758279,4.83310183,,,Light Rail
Amsterdam,sprinter Amsterdam-Leiden,2c158f71-a4fa-4648-aa0d-74ab01645fe6,,,,,52.37614059,4.836271286,,,Moving Target
Amsterdam,Train To Schiphol,b96dee7a-d82d-4430-a92f-69bed82bb2f9,,,,,52.372898,4.835206,,,Moving Target
Amsterdam,Schumi,0a07e41f-d42e-4a77-9c54-0c44cd4113b0,Marcellus Emantsstraat,,,,52.37499004,4.826688766,,,Moving Target
Amsterdam,Manu's Car,74f775c3-5409-465b-8fd9-c69a7b8c9db4,,,,,52.38039027,4.825253283,,,General Travel
Amsterdam,Annie Aygo,8fc5707c-0a03-4811-a4c6-7a94733ad318,,,,,52.3805524,4.82517435,,,Road
Amsterdam,Burgermeester Hogguerstraat,15f9f3e5-e89a-4e04-857a-19fb8da30dc7,Burgermeester Hogguerstraat,,,,52.37269098,4.830057621,,,Road
Amsterdam,Burgemeester Hogguerstraat,113635f1-f08e-4c79-828a-cda39a7774e4,,,,,52.37190482,4.830157106,,,Road
Amsterdam,My Car Renault Clio,145f5edb-5982-442d-a295-7604eb419a7d,,,,,52.375154,4.83315,,,Road
Amsterdam,My Mazda Fiesta,07495264-925e-498f-b74a-dea1a839931f,,,,,52.373737,4.834821,,,Taxi
Amsterdam,Tramhalte Jan Voermanstraat,0a87ae3a-d06e-4ee2-9b39-a6d3cb7dff85,,,,,52.36932755,4.833845139,,,Light Rail
Amsterdam,Parking Slotervaart,b3f49208-982d-46f7-b27b-b18a5e885061,Huizingalaan,,,,52.36221231,4.827391384,,,Bus Station
Amsterdam,Bushalte Lijn 18 Robert Fruinlaan,c8c51f76-6bcd-4b23-977b-f014f3ec75f1,Robert Fruinlaan,,,,52.364043,4.83016375,,,Bus Line
Amsterdam,tramhalte 17 witte de with,f6e80341-15c8-4cf5-9f10-59e4e3c41fd1,Postjesweg,,,,52.364764,4.834051,,,Light Rail
Amsterdam,Karl's Bike,4605b4cb-6b7c-4cb1-a2cf-20b9a7b7068d,,,,,52.364463,4.830432,,,Bike Rental / Bike Share
Amsterdam,Sprinter Schiphol - Amsterdam Muiderpoort,9f4a873a-7e97-48ae-a89c-03ea3c5e09e0,,,,,52.36460056,4.833748538,,,Train
Amsterdam,Bikeriding In Amsterdam,4ed69aac-11f2-4bb9-b64f-ac3e03b98607,,,,,52.357561,4.820175,,,General Travel
Amsterdam,Station postjesweg.,4479d5a9-9a34-4562-ae98-1ede52e3ef79,,,,,52.37170029,4.835361958,,,Subway
Amsterdam,Train to Hoofddorp,a6fb0f97-eb7f-48b6-a468-60528e2d1baf,,,,,52.35744953,4.833933,,,Light Rail
Amsterdam,spoor 1,51786a46-d530-42a6-ae82-e80aceb9fb98,Station Lelylaan,,,,52.35762858,4.833952186,,,Platform
Amsterdam,Johan Huizingalaan,7f21380d-b94b-49c4-bc98-1757e1174d6d,Johan huizingalaan,,,,52.356365,4.82767897,,,Road
Amsterdam,Intercity Sloterdijk - Den Haag,8917a81f-4052-4087-8fde-28c4309e9725,,,,,52.357295,4.833957,,,Moving Target
Amsterdam,Spoor 2,17414849-edfa-4727-b21b-e2f25d3d7456,Station Lelylaan,,,,52.35751278,4.834119,,,Platform
Amsterdam,Van ollefenstraat,0766048d-aede-4ba7-8020-c216bd62baf7,,,,,52.35571946,4.826451725,,,Road
Amsterdam,bus 195,d142bf2a-6698-4895-a159-f9b04cd3a796,,,,,52.35518301,4.827342319,,,Bus Line
Amsterdam,Sprinter Sloterdijk - Hoofddorp,caf063b0-a075-4a9b-a5a9-032b8e2f721d,Moving Target!,,,,52.35763481,4.834013731,,,Train
Amsterdam,GVB Bus 64,4b7e2be0-68bf-438a-861d-f6223026b5f7,,,,,52.35671616,4.834640026,,,Moving Target
Amsterdam,My Way To The Hotel,97d84d7e-9831-408e-aadf-f6e29fd32ad2,,,,,52.358641,4.833794,,,Road
Amsterdam,Trein van station Lelylaan naar Leiden Centraal,a50b076b-4f07-4576-9742-862dab32d4f9,,,,,52.35774904,4.834002778,,,Train
Amsterdam,P&R LelylaanLelylaan,4832804f-d6e1-41fb-83ad-99200a1c47fa,,,,,52.357066,4.833715,,,Rest Area
Amsterdam,Intercity Amsterdam-Rotterdam,fddba717-faca-451b-b21f-92448477630d,,,,,52.35693268,4.833931965,,,Train
Amsterdam,Trein naar Hoofddorp,7475c781-d5fb-45e2-b4f5-4d5a054f9369,,,,,52.357784,4.834004,,,Train
Amsterdam,Sprinter Leylaan - Hoorn Kersenboogerd,a9f1b83a-812f-4298-80ef-2d3266dd6974,Moving Target!,,,,52.35729589,4.834148763,,,Train
Amsterdam,Treistel  7506,ea5305b0-d8c9-4f08-997b-555649fda351,,,,,52.35697556,4.834356308,,,Subway
Amsterdam,"Schipluidenlaan, Amsterdam",dbe16269-3d45-418f-b390-504c125cb051,,,,,52.35623695,4.835482943,,,Road
Amsterdam,bushalte otto heldringstraat,c004a4c5-bfbe-404d-ac44-d7ae8ff46881,otto heldringstraat,,,,52.34699018,4.83305909,,,Bus Line
Amsterdam,bushalte aletta jacobsstraat,a1cb4616-352b-45b5-854e-e309cfc1a17f,,,,,52.34699023,4.827617472,,,Bus Line
Amsterdam,Bus 145,fad6a911-122a-41c6-9e89-de23f734b66d,Leidseplein,,,,52.34693134,4.828755324,,,Bus Line
Amsterdam,Fyria,f7bbd94f-2611-42a0-8a3f-3c032cfda72a,,,,,52.34924873,4.834127353,,,Train
Amsterdam,Johan Huizingalaan Amsterdam,69f75067-bafa-47b1-a8f2-48ded16b3970,Johan Huizingalaan,,,,52.34679817,4.827998023,,,Bus Station
Amsterdam,Buslijn 395 Richting Wormerlan,9589881a-fa97-4d87-9274-7be83c1357bd,Moving target!,,,,52.343762,4.827938,,,Bus Line
Amsterdam,A4,0fd71366-1d87-4499-a059-9aa1adb631b4,,,,,52.33762466,4.8326922,,,Road
